* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:19:21
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca bass
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
39342.406 54.846 59.730
39342.773 54.844 59.728
39343.141 54.840 59.727
39343.508 54.837 59.728
39343.875 54.836 59.730
39344.234 54.836 59.734
39344.602 54.838 59.736
39344.969 54.841 59.737
39345.336 54.845 59.736
39345.703 54.847 59.734
39346.070 54.848 59.731
39346.438 54.848 59.729
39346.805 54.848 59.728
39347.164 54.848 59.728
39347.531 54.848 59.728
39347.898 54.849 59.728
39348.266 54.849 59.727
39348.633 54.849 59.727
39349.000 54.849 59.727
39349.367 54.848 59.727
39349.734 54.847 59.729
39350.094 54.847 59.731
39350.461 54.848 59.732
39350.828 54.850 59.734
39351.195 54.852 59.734
39351.562 54.853 59.734
39351.930 54.854 59.732
39352.297 54.854 59.730
39352.664 54.853 59.729
39353.023 54.852 59.729
39353.391 54.851 59.730
39353.758 54.852 59.731
39354.125 54.853 59.730
39354.492 54.854 59.728
39354.859 54.853 59.726
39355.227 54.852 59.724
39355.594 54.850 59.725
39355.953 54.849 59.726
39356.320 54.849 59.727
39356.688 54.850 59.727
39357.055 54.850 59.727
39357.422 54.849 59.727
39357.789 54.848 59.729
39358.156 54.848 59.732
39358.523 54.850 59.735
39358.883 54.854 59.736
39359.250 54.858 59.734
39359.617 54.859 59.731
39359.984 54.857 59.729
39360.352 54.855 59.730
39360.719 54.853 59.732
39361.086 54.855 59.736
39361.453 54.858 59.737
39361.812 54.861 59.736
39362.180 54.863 59.733
39362.547 54.862 59.730
39362.914 54.860 59.729
39363.281 54.858 59.730
39363.648 54.857 59.732
39364.016 54.857 59.735
39364.383 54.860 59.736
39364.742 54.862 59.736
39365.109 54.864 59.735
39365.477 54.864 59.733
39365.844 54.864 59.732
39366.211 54.864 59.732
39366.578 54.864 59.732
39366.945 54.864 59.733
39367.312 54.865 59.733
39367.672 54.865 59.734
39368.039 54.866 59.734
39368.406 54.868 59.735
39368.773 54.870 59.734
39369.141 54.871 59.733
39369.508 54.871 59.731
39369.875 54.871 59.730
39370.242 54.869 59.729
39370.602 54.868 59.730
39370.969 54.867 59.732
39371.336 54.868 59.733
39371.703 54.869 59.733
39372.070 54.870 59.732
39372.438 54.869 59.732
39372.805 54.868 59.733
39373.172 54.868 59.735
39373.531 54.869 59.737
39373.898 54.871 59.739
39374.266 54.874 59.739
39374.633 54.876 59.737
39375.000 54.876 59.735
39375.367 54.875 59.733
39375.734 54.874 59.733
39376.102 54.873 59.733
39376.461 54.872 59.734
39376.828 54.872 59.735
39377.195 54.872 59.737
39377.562 54.872 59.738
39377.930 54.874 59.740
39378.297 54.876 59.740
39378.664 54.877 59.738
39379.031 54.878 59.736
39379.391 54.877 59.734
39379.758 54.875 59.734
39380.125 54.874 59.735
39380.492 54.874 59.737
39380.859 54.876 59.738
39381.227 54.878 59.737
39381.594 54.879 59.736
39381.961 54.878 59.734
39382.320 54.877 59.734
39382.688 54.877 59.735
39383.055 54.878 59.737
39383.422 54.879 59.738
39383.789 54.881 59.738
39384.156 54.882 59.738
39384.523 54.883 59.738
39384.891 54.884 59.738
39385.250 54.885 59.737
39385.617 54.886 59.736
39385.984 54.885 59.734
39386.352 54.883 59.733
39386.719 54.881 59.735
39387.086 54.879 59.737
39387.453 54.880 59.741
39387.820 54.882 59.743
39388.180 54.884 59.743
39388.547 54.885 59.742
39388.914 54.885 59.740
39389.281 54.885 59.740
39389.648 54.885 59.739
39390.016 54.884 59.738
39390.383 54.884 59.738
39390.750 54.883 59.737
39391.109 54.882 59.738
39391.477 54.882 59.740
39391.844 54.885 59.741
39392.211 54.889 59.739
39392.578 54.891 59.735
39392.945 54.891 59.730
39393.312 54.888 59.726
39393.680 54.883 59.726
39394.039 54.880 59.730
39394.406 54.881 59.735
39394.773 54.885 59.739
39395.141 54.890 59.739
39395.508 54.894 59.737
39395.875 54.894 59.734
39396.242 54.893 59.733
39396.609 54.892 59.734
39396.969 54.892 59.737
39397.336 54.895 59.740
39397.703 54.899 59.740
39398.070 54.903 59.738
39398.438 54.903 59.734
39398.805 54.902 59.731
39399.172 54.899 59.731
39399.539 54.896 59.733
39399.898 54.896 59.736
39400.266 54.898 59.737
39400.633 54.899 59.737
39401.000 54.899 59.736
39401.367 54.897 59.736
39401.734 54.896 59.738
39402.102 54.896 59.741
39402.469 54.898 59.743
39402.828 54.901 59.743
39403.195 54.903 59.741
39403.562 54.903 59.739
39403.930 54.902 59.739
39404.297 54.901 59.739
39404.664 54.901 59.741
39405.031 54.903 59.741
39405.398 54.904 59.740
39405.758 54.905 59.739
39406.125 54.904 59.737
39406.492 54.902 59.737
39406.859 54.901 59.738
39407.227 54.900 59.740
39407.594 54.901 59.741
39407.961 54.902 59.742
39408.328 54.902 59.742
39408.688 54.903 59.743
39409.055 54.903 59.743
39409.422 54.904 59.744
39409.789 54.906 59.743
39410.156 54.907 59.742
39410.523 54.908 59.741
39410.891 54.908 59.739
39411.258 54.906 59.738
39411.617 54.905 59.738
39411.984 54.905 59.739
39412.352 54.906 59.741
39412.719 54.909 59.740
39413.086 54.911 59.738
39413.453 54.911 59.734
39413.820 54.908 59.730
39414.188 54.904 59.730
39414.547 54.900 59.733
39414.914 54.899 59.737
39415.281 54.902 59.741
39415.648 54.905 59.743
39416.016 54.909 59.741
39416.383 54.910 59.739
39416.750 54.909 59.737
39417.117 54.908 59.737
39417.477 54.908 59.738
39417.844 54.908 59.739
39418.211 54.909 59.738
39418.578 54.909 59.738
39418.945 54.907 59.738
39419.312 54.906 59.740
39419.680 54.906 59.742
39420.047 54.908 59.745
39420.406 54.911 59.746
39420.773 54.914 59.745
39421.141 54.916 59.743
39421.508 54.916 59.741
39421.875 54.914 59.740
39422.242 54.913 59.740
39422.609 54.912 59.742
39422.977 54.913 59.745
39423.336 54.916 59.747
39423.703 54.919 59.747
39424.070 54.923 59.745
39424.438 54.925 59.742
39424.805 54.924 59.739
39425.172 54.922 59.737
39425.539 54.919 59.737
39425.906 54.918 59.739
39426.266 54.918 59.742
39426.633 54.919 59.744
39427.000 54.921 59.744
39427.367 54.923 59.744
39427.734 54.924 59.743
39428.102 54.924 59.741
39428.469 54.923 59.741
39428.836 54.921 59.741
39429.195 54.920 59.742
39429.562 54.920 59.743
39429.930 54.920 59.745
39430.297 54.920 59.746
39430.664 54.921 59.746
39431.031 54.922 59.747
39431.398 54.922 59.747
39431.766 54.922 59.747
39432.125 54.923 59.748
39432.492 54.924 59.749
39432.859 54.926 59.748
39433.227 54.928 59.747
39433.594 54.929 59.745
39433.961 54.929 59.743
39434.328 54.928 59.742
39434.695 54.927 59.741
39435.055 54.927 59.741
39435.422 54.926 59.742
39435.789 54.926 59.742
39436.156 54.925 59.744
39436.523 54.925 59.746
39436.891 54.926 59.750
39437.258 54.929 59.753
39437.625 54.933 59.754
39437.984 54.937 59.753
39438.352 54.940 59.750
39438.719 54.940 59.747
39439.086 54.939 59.744
39439.453 54.936 59.743
39439.820 54.935 59.744
39440.188 54.934 59.746
39440.555 54.934 59.748
39440.914 54.936 59.749
39441.281 54.937 59.749
39441.648 54.938 59.748
39442.016 54.939 59.746
39442.383 54.938 59.744
39442.750 54.936 59.744
39443.117 54.935 59.744
39443.484 54.935 59.746
39443.844 54.936 59.747
39444.211 54.938 59.746
39444.578 54.939 59.745
39444.945 54.939 59.743
39445.312 54.939 59.742
39445.680 54.938 59.743
39446.047 54.939 59.744
39446.414 54.940 59.744
39446.773 54.942 59.743
39447.141 54.941 59.741
39447.508 54.939 59.741
39447.875 54.937 59.742
39448.242 54.936 59.746
39448.609 54.937 59.750
39448.977 54.940 59.753
39449.344 54.944 59.753
39449.703 54.946 59.752
39450.070 54.947 59.751
39450.438 54.946 59.750
39450.805 54.946 59.750
39451.172 54.947 59.751
39451.539 54.948 59.750
39451.906 54.949 59.749
39452.273 54.950 59.747
39452.633 54.949 59.746
39453.000 54.948 59.744
39453.367 54.947 59.743
39453.734 54.945 59.743
39454.102 54.943 59.744
39454.469 54.943 59.745
39454.836 54.944 59.747
39455.203 54.946 59.747
39455.562 54.947 59.747
39455.930 54.948 59.745
39456.297 54.947 59.744
39456.664 54.946 59.745
39457.031 54.946 59.747
39457.398 54.947 59.749
39457.766 54.949 59.751
39458.133 54.952 59.751
39458.492 54.954 59.751
39458.859 54.956 59.749
39459.227 54.956 59.748
39459.594 54.955 59.746
39459.961 54.954 59.745
39460.328 54.951 59.746
39460.695 54.949 59.749
39461.062 54.950 59.753
39461.422 54.952 59.755
39461.789 54.955 59.756
39462.156 54.957 59.755
39462.523 54.958 59.752
39462.891 54.956 59.751
39463.258 54.955 59.750
39463.625 54.954 59.751
39463.992 54.954 59.752
39464.352 54.954 59.752
39464.719 54.955 59.752
39465.086 54.955 59.752
39465.453 54.955 59.752
39465.820 54.956 59.751
39466.188 54.957 59.751
39466.555 54.958 59.750
39466.922 54.958 59.749
39467.281 54.958 59.748
39467.648 54.958 59.748
39468.016 54.959 59.747
39468.383 54.959 59.746
39468.750 54.958 59.745
39469.117 54.956 59.746
39469.484 54.954 59.748
39469.852 54.954 59.751
39470.211 54.956 59.754
39470.578 54.959 59.755
39470.945 54.962 59.755
39471.312 54.963 59.753
39471.680 54.963 59.751
39472.047 54.962 59.751
39472.414 54.962 59.752
39472.781 54.964 59.752
39473.141 54.965 59.751
39473.508 54.965 59.748
39473.875 54.964 59.746
39474.242 54.960 59.745
39474.609 54.957 59.746
39474.977 54.955 59.750
39475.344 54.956 59.753
39475.711 54.959 59.756
39476.070 54.962 59.756
39476.438 54.964 59.755
39476.805 54.965 59.754
39477.172 54.966 59.753
39477.539 54.967 59.752
39477.906 54.968 59.752
39478.273 54.968 59.751
39478.641 54.969 59.751
39479.000 54.969 59.751
39479.367 54.969 59.752
39479.734 54.970 59.753
39480.102 54.971 59.753
39480.469 54.973 59.753
39480.836 54.974 59.752
39481.203 54.973 59.750
39481.570 54.971 59.750
39481.930 54.969 59.752
39482.297 54.969 59.755
39482.664 54.971 59.757
39483.031 54.973 59.758
39483.398 54.976 59.757
39483.766 54.977 59.755
39484.133 54.976 59.752
39484.500 54.974 59.752
39484.859 54.973 59.752
39485.227 54.973 59.753
39485.594 54.974 59.753
39485.961 54.975 59.752
39486.328 54.976 59.751
39486.695 54.976 59.749
39487.062 54.975 59.749
39487.430 54.974 59.749
39487.789 54.976 59.750
39488.156 54.978 59.750
39488.523 54.981 59.748
39488.891 54.981 59.745
39489.258 54.979 59.741
39489.625 54.975 59.740
39489.992 54.972 59.743
39490.359 54.970 59.748
39490.719 54.972 59.752
39491.086 54.976 59.755
39491.453 54.980 59.755
39491.820 54.982 59.753
39492.188 54.982 59.751
39492.555 54.982 59.751
39492.922 54.982 59.751
39493.289 54.982 59.750
39493.648 54.982 59.749
39494.016 54.981 59.748
39494.383 54.978 59.748
39494.750 54.976 59.751
39495.117 54.977 59.754
39495.484 54.980 59.756
39495.852 54.984 59.755
39496.219 54.986 59.752
39496.578 54.985 59.749
39496.945 54.982 59.749
39497.312 54.980 59.753
39497.680 54.982 59.757
39498.047 54.987 59.760
39498.414 54.993 59.758
39498.781 54.997 59.754
39499.148 54.996 59.748
39499.508 54.992 59.746
39499.875 54.988 59.748
39500.242 54.986 59.752
39500.609 54.988 59.757
39500.977 54.991 59.759
39501.344 54.995 59.759
39501.711 54.996 59.757
39502.078 54.996 59.755
39502.438 54.995 59.754
39502.805 54.993 59.753
39503.172 54.992 59.754
39503.539 54.991 59.755
39503.906 54.991 59.757
39504.273 54.991 59.758
39504.641 54.992 59.759
39505.008 54.994 59.759
39505.367 54.995 59.758
39505.734 54.996 59.757
39506.102 54.996 59.755
39506.469 54.997 59.754
39506.836 54.996 59.753
39507.203 54.996 59.753
39507.570 54.996 59.752
39507.938 54.996 59.753
39508.297 54.996 59.755
39508.664 54.998 59.756
39509.031 55.001 59.757
39509.398 55.004 59.756
39509.766 55.006 59.754
39510.133 55.006 59.752
39510.500 55.005 59.750
39510.867 55.004 59.750
39511.227 55.003 59.751
39511.594 55.003 59.752
39511.961 55.003 59.753
39512.328 55.003 59.753
39512.695 55.002 59.754
39513.062 55.002 59.756
39513.430 55.003 59.758
39513.797 55.005 59.759
39514.156 55.007 59.758
39514.523 55.008 59.756
39514.891 55.007 59.754
39515.258 55.005 59.753
39515.625 55.002 59.753
39515.992 55.001 59.756
39516.359 55.002 59.759
39516.727 55.005 59.761
39517.086 55.009 59.759
39517.453 55.011 59.755
39517.820 55.009 59.750
39518.188 55.005 59.748
39518.555 55.000 59.749
39518.922 54.998 59.754
39519.289 54.999 59.758
39519.656 55.003 59.761
39520.016 55.007 59.761
39520.383 55.009 59.757
39520.750 55.009 59.754
39521.117 55.007 59.753
39521.484 55.005 59.754
39521.852 55.006 59.757
39522.219 55.009 59.758
39522.586 55.013 59.756
39522.945 55.015 59.752
39523.312 55.014 59.748
39523.680 55.011 59.746
39524.047 55.008 59.747
39524.414 55.007 59.750
39524.781 55.008 59.753
39525.148 55.011 59.754
39525.516 55.014 59.753
39525.875 55.015 59.752
39526.242 55.015 59.750
39526.609 55.014 59.749
39526.977 55.013 59.750
39527.344 55.013 59.752
39527.711 55.014 59.753
39528.078 55.015 59.753
39528.445 55.016 59.753
39528.805 55.016 59.753
39529.172 55.015 59.755
39529.539 55.016 59.756
39529.906 55.017 59.758
39530.273 55.019 59.758
39530.641 55.021 59.756
39531.008 55.020 59.754
39531.375 55.019 59.753
39531.734 55.016 59.754
39532.102 55.014 59.757
39532.469 55.015 59.760
39532.836 55.017 59.763
39533.203 55.021 59.763
39533.570 55.023 59.761
39533.938 55.024 59.759
39534.305 55.023 59.758
39534.664 55.022 59.758
39535.031 55.022 59.759
39535.398 55.023 59.760
39535.766 55.025 59.760
39536.133 55.026 59.759
39536.500 55.027 59.757
39536.867 55.026 59.756
39537.234 55.025 59.757
39537.594 55.024 59.758
39537.961 55.024 59.759
39538.328 55.025 59.760
39538.695 55.026 59.761
39539.062 55.027 59.761
39539.430 55.028 59.762
39539.797 55.029 59.763
39540.164 55.032 59.762
39540.523 55.033 59.761
39540.891 55.034 59.758
39541.258 55.033 59.756
39541.625 55.032 59.755
39541.992 55.030 59.755
39542.359 55.030 59.756
39542.727 55.031 59.755
39543.094 55.031 59.755
39543.453 55.030 59.754
39543.820 55.029 59.755
39544.188 55.029 59.756
39544.555 55.030 59.758
39544.922 55.032 59.757
39545.289 55.034 59.756
39545.656 55.033 59.754
39546.023 55.031 59.754
39546.383 55.030 59.756
39546.750 55.030 59.760
39547.117 55.033 59.764
39547.484 55.038 59.764
39547.852 55.042 59.762
39548.219 55.044 59.759
39548.586 55.043 59.755
39548.953 55.041 59.754
39549.312 55.039 59.755
39549.680 55.039 59.757
39550.047 55.039 59.758
39550.414 55.041 59.758
39550.781 55.041 59.757
39551.148 55.041 59.756
39551.516 55.040 59.755
39551.883 55.039 59.756
39552.242 55.038 59.757
39552.609 55.038 59.758
39552.977 55.039 59.759
39553.344 55.040 59.759
39553.711 55.041 59.759
39554.078 55.041 59.759
39554.445 55.041 59.759
39554.812 55.042 59.760
39555.172 55.042 59.760
39555.539 55.043 59.761
39555.906 55.044 59.761
39556.273 55.045 59.760
39556.641 55.044 59.760
39557.008 55.044 59.761
39557.375 55.044 59.763
39557.742 55.045 59.764
39558.102 55.047 59.764
39558.469 55.047 59.762
39558.836 55.046 59.761
39559.203 55.044 59.762
39559.570 55.042 59.764
39559.938 55.042 59.767
39560.305 55.044 59.769
39560.672 55.047 59.770
39561.031 55.049 59.768
39561.398 55.050 59.765
39561.766 55.050 59.763
39562.133 55.049 59.762
39562.500 55.048 59.762
39562.867 55.048 59.761
39563.234 55.049 59.760
39563.602 55.048 59.758
39563.961 55.046 59.757
39564.328 55.044 59.759
39564.695 55.044 59.761
39565.062 55.046 59.764
39565.430 55.050 59.765
39565.797 55.054 59.763
39566.164 55.055 59.760
39566.531 55.055 59.757
39566.891 55.053 59.757
39567.258 55.051 59.759
39567.625 55.051 59.762
39567.992 55.053 59.764
39568.359 55.056 59.765
39568.727 55.059 59.764
39569.094 55.059 59.763
39569.461 55.059 59.762
39569.820 55.058 59.763
39570.188 55.058 59.765
39570.555 55.060 59.767
39570.922 55.063 59.767
39571.289 55.066 59.765
39571.656 55.066 59.762
39572.023 55.065 59.759
39572.391 55.062 59.758
39572.750 55.059 59.760
39573.117 55.058 59.762
39573.484 55.059 59.765
39573.852 55.061 59.766
39574.219 55.063 59.766
39574.586 55.064 59.764
39574.953 55.065 59.763
39575.320 55.065 59.762
39575.680 55.065 59.761
39576.047 55.065 59.761
39576.414 55.064 59.760
39576.781 55.063 59.759
39577.148 55.061 59.760
39577.516 55.061 59.762
39577.883 55.062 59.763
39578.250 55.063 59.764
39578.609 55.064 59.764
39578.977 55.065 59.763
39579.344 55.065 59.763
39579.711 55.064 59.763
39580.078 55.064 59.764
39580.445 55.065 59.766
39580.812 55.067 59.766
39581.180 55.069 59.765
39581.539 55.069 59.764
39581.906 55.069 59.763
39582.273 55.068 59.763
39582.641 55.068 59.764
39583.008 55.069 59.764
39583.375 55.069 59.765
39583.742 55.070 59.765
39584.109 55.070 59.766
39584.469 55.071 59.768
39584.836 55.073 59.769
39585.203 55.076 59.769
39585.570 55.078 59.767
39585.938 55.079 59.765
39586.305 55.079 59.763
39586.672 55.078 59.762
39587.039 55.077 59.762
39587.398 55.077 59.762
39587.766 55.077 59.761
39588.133 55.078 59.761
39588.500 55.077 59.760
39588.867 55.077 59.761
39589.234 55.077 59.761
39589.602 55.077 59.762
39589.969 55.079 59.762
39590.328 55.080 59.762
39590.695 55.080 59.761
39591.062 55.080 59.761
39591.430 55.080 59.761
39591.797 55.080 59.761
39592.164 55.080 59.762
39592.531 55.080 59.764
39592.898 55.081 59.764
39593.258 55.081 59.765
39593.625 55.081 59.766
39593.992 55.082 59.767
39594.359 55.082 59.769
39594.727 55.082 59.770
39595.094 55.083 59.771
39595.461 55.084 59.771
39595.828 55.085 59.772
39596.188 55.085 59.771
39596.555 55.085 59.770
39596.922 55.084 59.769
39597.289 55.082 59.768
39597.656 55.081 59.768
39598.023 55.079 59.769
39598.391 55.079 59.770
39598.758 55.078 59.770
39599.117 55.079 59.770
39599.484 55.079 59.771
39599.852 55.080 59.771
39600.219 55.082 59.770
39600.586 55.083 59.769
39600.953 55.085 59.767
39601.320 55.085 59.765
39601.688 55.084 59.763
39602.047 55.084 59.762
39602.414 55.083 59.763
39602.781 55.084 59.764
39603.148 55.085 59.764
39603.516 55.087 59.764
39603.883 55.088 59.764
39604.250 55.089 59.765
39604.617 55.090 59.766
39604.977 55.092 59.767
39605.344 55.094 59.767
39605.711 55.096 59.766
39606.078 55.097 59.764
39606.445 55.096 59.763
39606.812 55.095 59.763
39607.180 55.094 59.764
39607.547 55.094 59.765
39607.906 55.095 59.766
39608.273 55.095 59.766
39608.641 55.094 59.766
39609.008 55.093 59.766
39609.375 55.092 59.768
39609.742 55.093 59.770
39610.109 55.095 59.771
39610.477 55.097 59.770
39610.836 55.098 59.768
39611.203 55.096 59.766
39611.570 55.094 59.765
39611.938 55.091 59.766
39612.305 55.090 59.769
39612.672 55.092 59.772
39613.039 55.095 59.774
39613.406 55.098 59.773
39613.766 55.100 59.772
39614.133 55.101 59.770
39614.500 55.101 59.768
39614.867 55.101 59.767
39615.234 55.100 59.766
39615.602 55.099 59.765
39615.969 55.098 59.765
39616.336 55.097 59.766
39616.695 55.096 59.768
39617.062 55.098 59.770
39617.430 55.100 59.772
39617.797 55.103 59.772
39618.164 55.105 59.770
39618.531 55.106 59.768
39618.898 55.105 59.766
39619.266 55.103 59.765
39619.625 55.102 59.766
39619.992 55.101 59.768
39620.359 55.102 59.769
39620.727 55.104 59.770
39621.094 55.105 59.770
39621.461 55.105 59.771
39621.828 55.106 59.771
39622.195 55.108 59.772
39622.555 55.110 59.773
39622.922 55.113 59.771
39623.289 55.115 59.768
39623.656 55.115 59.764
39624.023 55.112 59.762
39624.391 55.109 59.762
39624.758 55.107 59.764
39625.125 55.107 59.768
39625.484 55.108 59.770
39625.852 55.111 59.770
39626.219 55.112 59.768
39626.586 55.111 59.767
39626.953 55.109 59.768
39627.320 55.109 59.770
39627.688 55.110 59.773
39628.055 55.113 59.774
39628.414 55.116 59.774
39628.781 55.118 59.771
39629.148 55.117 59.768
39629.516 55.115 59.767
39629.883 55.113 59.767
39630.250 55.112 59.769
39630.617 55.113 59.772
39630.984 55.115 59.773
39631.344 55.117 59.773
39631.711 55.118 59.771
39632.078 55.118 59.769
39632.445 55.117 59.769
39632.812 55.116 59.769
39633.180 55.117 59.770
39633.547 55.118 59.770
39633.914 55.119 59.769
39634.273 55.119 59.768
39634.641 55.119 59.766
39635.008 55.117 59.766
39635.375 55.115 59.766
39635.742 55.114 59.767
39636.109 55.113 59.769
39636.477 55.114 59.772
39636.844 55.115 59.774
39637.203 55.118 59.776
39637.570 55.121 59.775
39637.938 55.124 59.773
39638.305 55.125 59.771
39638.672 55.124 59.768
39639.039 55.123 59.768
39639.406 55.122 59.768
39639.773 55.122 59.770
39640.133 55.123 59.771
39640.500 55.124 59.771
39640.867 55.125 59.771
39641.234 55.125 59.771
39641.602 55.125 59.771
39641.969 55.126 59.771
