* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:22:02
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca tweeter
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
28869.873 8.714 32.976
28870.240 8.714 32.985
28870.605 8.715 32.990
28870.971 8.716 32.988
28871.338 8.716 32.980
28871.705 8.715 32.972
28872.070 8.714 32.970
28872.436 8.712 32.976
28872.803 8.712 32.985
28873.170 8.713 32.991
28873.535 8.715 32.987
28873.900 8.716 32.977
28874.268 8.715 32.965
28874.635 8.713 32.961
28875.000 8.712 32.968
28875.365 8.711 32.981
28875.732 8.712 32.991
28876.100 8.714 32.994
28876.465 8.715 32.988
28876.830 8.716 32.980
28877.197 8.715 32.978
28877.564 8.714 32.983
28877.930 8.714 32.992
28878.295 8.715 32.999
28878.662 8.717 33.000
28879.029 8.718 32.996
28879.395 8.719 32.988
28879.760 8.719 32.981
28880.127 8.718 32.977
28880.494 8.717 32.974
28880.859 8.716 32.973
28881.225 8.715 32.975
28881.592 8.714 32.980
28881.959 8.713 32.988
28882.324 8.713 32.998
28882.689 8.714 33.006
28883.057 8.715 33.010
28883.424 8.716 33.010
28883.789 8.717 33.007
28884.154 8.717 33.005
28884.521 8.717 33.004
28884.889 8.717 33.004
28885.254 8.718 33.003
28885.619 8.718 32.999
28885.986 8.718 32.995
28886.354 8.718 32.992
28886.719 8.718 32.992
28887.084 8.718 32.992
28887.451 8.718 32.990
28887.818 8.718 32.986
28888.184 8.718 32.979
28888.549 8.717 32.974
28888.916 8.715 32.973
28889.283 8.714 32.979
28889.648 8.714 32.986
28890.014 8.714 32.993
28890.381 8.714 32.996
28890.748 8.715 32.996
28891.113 8.715 32.996
28891.479 8.715 32.997
28891.846 8.715 32.999
28892.213 8.716 33.000
28892.578 8.717 32.996
28892.943 8.717 32.990
28893.311 8.717 32.984
28893.678 8.716 32.981
28894.043 8.716 32.982
28894.408 8.716 32.984
28894.775 8.716 32.985
28895.143 8.717 32.982
28895.508 8.717 32.977
28895.873 8.717 32.974
28896.240 8.716 32.974
28896.607 8.716 32.979
28896.973 8.716 32.986
28897.338 8.717 32.991
28897.705 8.719 32.992
28898.072 8.720 32.989
28898.438 8.720 32.984
28898.803 8.720 32.981
28899.170 8.719 32.982
28899.537 8.719 32.986
28899.902 8.720 32.991
28900.268 8.721 32.992
28900.635 8.722 32.987
28901.002 8.722 32.980
28901.367 8.720 32.975
28901.732 8.719 32.977
28902.100 8.718 32.985
28902.467 8.718 32.995
28902.832 8.719 33.000
28903.197 8.719 33.000
28903.564 8.720 32.994
28903.932 8.719 32.990
28904.297 8.718 32.992
28904.662 8.717 32.999
28905.029 8.717 33.006
28905.396 8.718 33.009
28905.762 8.719 33.006
28906.127 8.720 32.999
28906.494 8.719 32.992
28906.861 8.718 32.989
28907.227 8.717 32.991
28907.592 8.717 32.994
28907.959 8.718 32.997
28908.326 8.718 32.997
28908.691 8.719 32.994
28909.057 8.719 32.988
28909.424 8.719 32.982
28909.791 8.719 32.976
28910.156 8.718 32.973
28910.521 8.717 32.975
28910.889 8.716 32.982
28911.256 8.717 32.993
28911.621 8.718 33.001
28911.986 8.720 33.003
28912.354 8.721 32.998
28912.721 8.722 32.989
28913.086 8.722 32.983
28913.451 8.721 32.981
28913.818 8.720 32.985
28914.186 8.720 32.990
28914.551 8.721 32.994
28914.916 8.721 32.996
28915.283 8.721 32.997
28915.650 8.721 33.000
28916.016 8.721 33.003
28916.381 8.722 33.004
28916.748 8.722 33.002
28917.115 8.722 32.999
28917.480 8.721 32.997
28917.846 8.719 33.001
28918.213 8.719 33.010
28918.580 8.719 33.020
28918.945 8.721 33.025
28919.311 8.722 33.023
28919.678 8.723 33.014
28920.045 8.723 33.006
28920.410 8.722 33.002
28920.775 8.722 33.003
28921.143 8.722 33.004
28921.510 8.722 33.003
28921.875 8.723 32.997
28922.240 8.722 32.990
28922.607 8.721 32.986
28922.975 8.720 32.988
28923.340 8.719 32.994
28923.705 8.720 33.000
28924.072 8.720 33.003
28924.439 8.721 33.002
28924.805 8.720 32.999
28925.170 8.720 33.000
28925.537 8.719 33.004
28925.904 8.719 33.011
28926.270 8.720 33.015
28926.635 8.721 33.015
28927.002 8.721 33.011
28927.369 8.721 33.007
28927.734 8.721 33.005
28928.100 8.720 33.008
28928.467 8.719 33.016
28928.834 8.720 33.024
28929.199 8.722 33.030
28929.564 8.723 33.028
28929.932 8.725 33.020
28930.299 8.726 33.008
28930.664 8.725 32.996
28931.029 8.724 32.989
28931.396 8.722 32.989
28931.764 8.722 32.995
28932.129 8.722 33.000
28932.494 8.723 33.000
28932.861 8.723 32.996
28933.229 8.723 32.990
28933.594 8.721 32.989
28933.959 8.720 32.996
28934.326 8.720 33.008
28934.693 8.721 33.018
28935.059 8.723 33.021
28935.424 8.724 33.015
28935.791 8.725 33.005
28936.158 8.724 32.997
28936.523 8.722 32.995
28936.889 8.722 32.999
28937.256 8.722 33.003
28937.623 8.722 33.003
28937.988 8.722 32.998
28938.354 8.721 32.996
28938.721 8.720 33.001
28939.088 8.719 33.014
28939.453 8.720 33.028
28939.818 8.722 33.035
28940.186 8.725 33.030
28940.553 8.726 33.016
28940.918 8.726 33.000
28941.283 8.724 32.992
28941.650 8.722 32.996
28942.018 8.721 33.005
28942.383 8.722 33.012
28942.748 8.723 33.012
28943.115 8.723 33.006
28943.482 8.723 33.000
28943.848 8.722 33.001
28944.213 8.721 33.007
28944.580 8.721 33.014
28944.947 8.723 33.017
28945.312 8.724 33.013
28945.678 8.724 33.007
28946.045 8.724 33.003
28946.412 8.723 33.004
28946.777 8.723 33.007
28947.143 8.724 33.008
28947.510 8.725 33.006
28947.877 8.725 33.002
28948.242 8.725 33.000
28948.607 8.724 33.001
28948.975 8.725 33.005
28949.342 8.725 33.007
28949.707 8.725 33.007
28950.072 8.725 33.007
28950.439 8.725 33.008
28950.807 8.725 33.013
28951.172 8.726 33.020
28951.537 8.727 33.024
28951.904 8.728 33.021
28952.271 8.729 33.012
28952.637 8.728 33.002
28953.002 8.727 32.996
28953.369 8.725 32.996
28953.736 8.724 33.003
28954.102 8.724 33.013
28954.467 8.724 33.021
28954.834 8.725 33.026
28955.201 8.726 33.026
28955.566 8.727 33.022
28955.932 8.727 33.015
28956.299 8.727 33.010
28956.666 8.726 33.008
28957.031 8.726 33.009
28957.396 8.726 33.012
28957.764 8.726 33.015
28958.131 8.727 33.014
28958.496 8.727 33.011
28958.861 8.727 33.008
28959.229 8.726 33.007
28959.596 8.725 33.010
28959.961 8.725 33.015
28960.326 8.724 33.021
28960.693 8.725 33.026
28961.061 8.725 33.030
28961.426 8.726 33.033
28961.791 8.727 33.032
28962.158 8.727 33.028
28962.525 8.728 33.020
28962.891 8.727 33.011
28963.256 8.725 33.006
28963.623 8.723 33.008
28963.990 8.722 33.017
28964.355 8.722 33.029
28964.721 8.723 33.039
28965.088 8.725 33.042
28965.455 8.726 33.039
28965.820 8.727 33.032
28966.186 8.727 33.026
28966.553 8.727 33.022
28966.920 8.727 33.020
28967.285 8.727 33.018
28967.650 8.728 33.016
28968.018 8.727 33.014
28968.385 8.727 33.013
28968.750 8.727 33.013
28969.115 8.727 33.014
28969.482 8.727 33.015
28969.850 8.726 33.016
28970.215 8.726 33.020
28970.580 8.726 33.024
28970.947 8.726 33.029
28971.314 8.727 33.030
28971.680 8.728 33.025
28972.045 8.728 33.016
28972.412 8.727 33.008
28972.779 8.725 33.007
28973.145 8.724 33.015
28973.510 8.724 33.028
28973.877 8.725 33.038
28974.244 8.727 33.039
28974.609 8.729 33.030
28974.975 8.729 33.017
28975.342 8.729 33.007
28975.709 8.727 33.004
28976.074 8.726 33.009
28976.439 8.726 33.016
28976.807 8.727 33.021
28977.174 8.728 33.020
28977.539 8.728 33.018
28977.904 8.728 33.017
28978.271 8.727 33.020
28978.639 8.727 33.026
28979.004 8.728 33.033
28979.369 8.729 33.037
28979.736 8.730 33.036
28980.104 8.730 33.032
28980.469 8.730 33.028
28980.834 8.730 33.026
28981.201 8.730 33.024
28981.568 8.729 33.024
28981.934 8.728 33.024
28982.299 8.728 33.025
28982.666 8.727 33.026
28983.033 8.727 33.029
28983.398 8.726 33.033
28983.764 8.726 33.038
28984.131 8.727 33.042
28984.498 8.727 33.046
28984.863 8.728 33.046
28985.229 8.729 33.043
28985.596 8.730 33.037
28985.963 8.730 33.030
28986.328 8.730 33.023
28986.693 8.729 33.019
28987.061 8.728 33.020
28987.428 8.727 33.024
28987.793 8.727 33.030
28988.158 8.727 33.036
28988.525 8.728 33.039
28988.893 8.729 33.040
28989.258 8.729 33.039
28989.623 8.729 33.038
28989.990 8.728 33.038
28990.357 8.728 33.041
28990.723 8.728 33.045
28991.088 8.729 33.049
28991.455 8.730 33.050
28991.822 8.730 33.048
28992.188 8.731 33.044
28992.553 8.731 33.040
28992.920 8.731 33.036
28993.287 8.731 33.033
28993.652 8.731 33.029
28994.018 8.731 33.024
28994.385 8.731 33.018
28994.752 8.730 33.015
28995.117 8.729 33.017
28995.482 8.728 33.024
28995.850 8.728 33.033
28996.217 8.729 33.041
28996.582 8.730 33.043
28996.947 8.731 33.041
28997.314 8.731 33.037
28997.682 8.731 33.035
28998.047 8.731 33.038
28998.412 8.731 33.043
28998.779 8.732 33.046
28999.146 8.733 33.044
28999.512 8.733 33.037
28999.877 8.733 33.029
29000.244 8.732 33.024
29000.611 8.731 33.025
29000.977 8.730 33.029
29001.342 8.730 33.034
29001.709 8.730 33.035
29002.076 8.730 33.033
29002.441 8.730 33.030
29002.807 8.729 33.031
29003.174 8.729 33.034
29003.541 8.730 33.039
29003.906 8.731 33.040
29004.271 8.731 33.037
29004.639 8.732 33.030
29005.006 8.732 33.026
29005.371 8.731 33.025
29005.736 8.731 33.028
29006.104 8.732 33.031
29006.471 8.733 33.029
29006.836 8.733 33.024
29007.201 8.733 33.018
29007.568 8.732 33.016
29007.936 8.731 33.018
29008.301 8.731 33.023
29008.666 8.731 33.027
29009.033 8.731 33.027
29009.400 8.731 33.026
29009.766 8.730 33.028
29010.131 8.729 33.036
29010.498 8.729 33.047
29010.865 8.730 33.056
29011.230 8.732 33.057
29011.596 8.733 33.050
29011.963 8.734 33.038
29012.330 8.733 33.029
29012.695 8.731 33.026
29013.061 8.730 33.032
29013.428 8.729 33.043
29013.795 8.730 33.053
29014.160 8.732 33.058
29014.525 8.734 33.057
29014.893 8.735 33.049
29015.260 8.736 33.038
29015.625 8.736 33.028
29015.990 8.735 33.022
29016.357 8.734 33.022
29016.725 8.733 33.026
29017.090 8.734 33.030
29017.455 8.734 33.030
29017.822 8.734 33.027
29018.189 8.734 33.023
29018.555 8.733 33.022
29018.920 8.732 33.026
29019.287 8.732 33.033
29019.654 8.732 33.038
29020.020 8.733 33.038
29020.385 8.733 33.035
29020.752 8.733 33.032
29021.119 8.732 33.031
29021.484 8.732 33.034
29021.850 8.732 33.038
29022.217 8.732 33.040
29022.584 8.733 33.040
29022.949 8.733 33.038
29023.314 8.733 33.037
29023.682 8.734 33.035
29024.049 8.734 33.031
29024.414 8.734 33.027
29024.779 8.734 33.024
29025.146 8.733 33.024
29025.514 8.732 33.029
29025.879 8.732 33.037
29026.244 8.733 33.043
29026.611 8.734 33.046
29026.979 8.735 33.045
29027.344 8.735 33.042
29027.709 8.735 33.041
29028.076 8.735 33.041
29028.443 8.735 33.042
29028.809 8.735 33.041
29029.174 8.735 33.038
29029.541 8.734 33.035
29029.908 8.732 33.036
29030.273 8.731 33.043
29030.639 8.731 33.054
29031.006 8.732 33.062
29031.373 8.733 33.065
29031.738 8.735 33.059
29032.104 8.735 33.050
29032.471 8.734 33.043
29032.838 8.733 33.042
29033.203 8.732 33.046
29033.568 8.733 33.051
29033.936 8.733 33.054
29034.303 8.734 33.052
29034.668 8.734 33.050
29035.033 8.735 33.049
29035.400 8.735 33.051
29035.768 8.736 33.053
29036.133 8.737 33.052
29036.498 8.737 33.046
29036.865 8.737 33.039
29037.232 8.737 33.034
29037.598 8.736 33.036
29037.963 8.736 33.041
29038.330 8.737 33.043
29038.697 8.738 33.039
29039.062 8.738 33.028
29039.428 8.736 33.017
29039.795 8.734 33.014
29040.162 8.732 33.022
29040.527 8.731 33.038
29040.893 8.732 33.052
29041.260 8.734 33.060
29041.627 8.736 33.058
29041.992 8.737 33.049
29042.357 8.737 33.041
29042.725 8.737 33.036
29043.092 8.736 33.036
29043.457 8.736 33.039
29043.822 8.736 33.043
29044.189 8.737 33.046
29044.557 8.738 33.048
29044.922 8.738 33.047
29045.287 8.739 33.045
29045.654 8.739 33.041
29046.021 8.739 33.038
29046.387 8.738 33.036
29046.752 8.738 33.038
29047.119 8.737 33.043
29047.486 8.736 33.049
29047.852 8.736 33.055
29048.217 8.736 33.061
29048.584 8.736 33.064
29048.951 8.737 33.067
29049.316 8.737 33.069
29049.682 8.737 33.071
29050.049 8.737 33.071
29050.416 8.738 33.068
29050.781 8.738 33.063
29051.146 8.737 33.057
29051.514 8.736 33.054
29051.881 8.735 33.056
29052.246 8.735 33.063
29052.611 8.735 33.071
29052.979 8.737 33.073
29053.346 8.739 33.067
29053.711 8.739 33.054
29054.076 8.739 33.041
29054.443 8.737 33.032
29054.811 8.735 33.033
29055.176 8.734 33.041
29055.541 8.734 33.052
29055.908 8.735 33.060
29056.275 8.736 33.063
29056.641 8.737 33.062
29057.006 8.737 33.059
29057.373 8.737 33.057
29057.740 8.737 33.057
29058.105 8.737 33.057
29058.471 8.737 33.057
29058.838 8.737 33.058
29059.205 8.737 33.059
29059.570 8.737 33.060
29059.936 8.737 33.061
29060.303 8.737 33.061
29060.670 8.737 33.061
29061.035 8.738 33.061
29061.400 8.738 33.059
29061.768 8.738 33.056
29062.135 8.738 33.052
29062.500 8.737 33.049
29062.865 8.737 33.050
29063.232 8.736 33.056
29063.600 8.737 33.063
29063.965 8.738 33.066
29064.330 8.739 33.064
29064.697 8.740 33.057
29065.064 8.740 33.052
29065.430 8.739 33.051
29065.795 8.739 33.056
29066.162 8.740 33.062
29066.529 8.741 33.063
29066.895 8.742 33.057
29067.260 8.741 33.049
29067.627 8.740 33.045
29067.994 8.739 33.049
29068.359 8.738 33.058
29068.725 8.739 33.065
29069.092 8.740 33.066
29069.459 8.740 33.059
29069.824 8.740 33.052
29070.189 8.738 33.049
29070.557 8.737 33.054
29070.924 8.737 33.062
29071.289 8.738 33.067
29071.654 8.739 33.066
29072.021 8.739 33.061
29072.389 8.739 33.055
29072.754 8.738 33.052
29073.119 8.738 33.054
29073.486 8.738 33.058
29073.854 8.738 33.064
29074.219 8.739 33.068
29074.584 8.740 33.069
29074.951 8.741 33.068
29075.318 8.742 33.063
29075.684 8.743 33.058
29076.049 8.743 33.054
29076.416 8.742 33.055
29076.783 8.742 33.058
29077.148 8.742 33.063
29077.514 8.743 33.065
29077.881 8.743 33.061
29078.248 8.743 33.056
29078.613 8.742 33.054
29078.979 8.740 33.059
29079.346 8.739 33.071
29079.713 8.740 33.084
29080.078 8.741 33.090
29080.443 8.743 33.086
29080.811 8.743 33.076
29081.178 8.743 33.065
29081.543 8.741 33.061
29081.908 8.740 33.063
29082.275 8.740 33.068
29082.643 8.740 33.070
29083.008 8.741 33.068
29083.373 8.741 33.064
29083.740 8.740 33.061
29084.107 8.740 33.062
29084.473 8.740 33.066
29084.838 8.740 33.070
29085.205 8.741 33.071
29085.572 8.742 33.068
29085.938 8.743 33.063
29086.303 8.742 33.059
29086.670 8.742 33.060
29087.037 8.741 33.065
29087.402 8.741 33.072
29087.768 8.741 33.079
29088.135 8.742 33.084
29088.502 8.743 33.086
29088.867 8.744 33.085
29089.232 8.745 33.079
29089.600 8.744 33.072
29089.967 8.743 33.065
29090.332 8.742 33.063
29090.697 8.740 33.067
29091.064 8.739 33.075
29091.432 8.740 33.084
29091.797 8.741 33.088
29092.162 8.742 33.085
29092.529 8.742 33.078
29092.896 8.742 33.071
29093.262 8.741 33.069
29093.627 8.740 33.074
29093.994 8.740 33.080
29094.361 8.742 33.085
29094.727 8.743 33.084
29095.092 8.744 33.078
29095.459 8.745 33.073
29095.826 8.745 33.070
29096.191 8.745 33.070
29096.557 8.746 33.070
29096.924 8.747 33.068
29097.291 8.747 33.064
29097.656 8.747 33.059
29098.021 8.746 33.056
29098.389 8.745 33.059
29098.756 8.744 33.064
29099.121 8.744 33.070
29099.486 8.744 33.075
29099.854 8.745 33.077
29100.221 8.745 33.077
29100.586 8.745 33.077
29100.951 8.744 33.076
29101.318 8.744 33.075
29101.686 8.743 33.074
29102.051 8.743 33.073
29102.416 8.742 33.074
29102.783 8.742 33.077
29103.150 8.742 33.080
29103.516 8.742 33.081
29103.881 8.743 33.079
29104.248 8.743 33.074
29104.615 8.743 33.068
29104.980 8.742 33.066
29105.346 8.741 33.069
29105.713 8.740 33.075
29106.080 8.741 33.083
29106.445 8.742 33.087
29106.811 8.743 33.085
29107.178 8.744 33.081
29107.545 8.745 33.075
29107.910 8.745 33.070
29108.275 8.745 33.067
29108.643 8.744 33.065
29109.010 8.744 33.062
29109.375 8.744 33.060
29109.740 8.743 33.062
29110.107 8.742 33.067
29110.475 8.742 33.073
29110.840 8.743 33.078
29111.205 8.744 33.078
29111.572 8.745 33.077
29111.939 8.745 33.075
29112.305 8.744 33.076
29112.670 8.745 33.081
29113.037 8.746 33.085
29113.404 8.747 33.085
29113.770 8.748 33.081
29114.135 8.748 33.076
29114.502 8.747 33.073
29114.869 8.747 33.075
29115.234 8.747 33.080
29115.600 8.748 33.083
29115.967 8.749 33.082
29116.334 8.750 33.076
29116.699 8.749 33.069
29117.064 8.749 33.064
29117.432 8.748 33.061
29117.799 8.747 33.061
29118.164 8.746 33.062
29118.529 8.745 33.064
29118.896 8.745 33.066
29119.264 8.744 33.069
29119.629 8.744 33.073
29119.994 8.744 33.074
29120.361 8.745 33.073
29120.729 8.745 33.070
29121.094 8.744 33.068
29121.459 8.743 33.070
29121.826 8.743 33.075
29122.193 8.743 33.081
29122.559 8.744 33.085
29122.924 8.745 33.086
29123.291 8.746 33.082
29123.658 8.746 33.078
29124.023 8.745 33.077
29124.389 8.744 33.081
29124.756 8.744 33.089
29125.123 8.745 33.100
29125.488 8.746 33.107
29125.854 8.748 33.109
29126.221 8.750 33.105
29126.588 8.751 33.096
29126.953 8.751 33.087
29127.318 8.751 33.080
29127.686 8.750 33.077
29128.053 8.749 33.076
29128.418 8.748 33.077
29128.783 8.748 33.077
29129.150 8.747 33.078
29129.518 8.747 33.081
29129.883 8.746 33.086
29130.248 8.746 33.092
29130.615 8.747 33.096
29130.982 8.748 33.096
29131.348 8.748 33.093
29131.713 8.748 33.088
29132.080 8.748 33.085
29132.447 8.747 33.085
29132.812 8.747 33.088
29133.178 8.748 33.090
29133.545 8.749 33.089
29133.912 8.749 33.085
29134.277 8.749 33.080
29134.643 8.748 33.079
29135.010 8.747 33.084
29135.377 8.747 33.091
29135.742 8.748 33.097
29136.107 8.750 33.099
29136.475 8.751 33.095
29136.842 8.751 33.088
29137.207 8.751 33.083
29137.572 8.750 33.081
29137.939 8.749 33.082
29138.307 8.749 33.083
29138.672 8.748 33.084
29139.037 8.747 33.087
29139.404 8.747 33.092
29139.771 8.746 33.100
29140.137 8.746 33.110
29140.502 8.747 33.117
29140.869 8.749 33.119
29141.236 8.750 33.115
29141.602 8.750 33.109
29141.967 8.750 33.104
29142.334 8.749 33.101
29142.701 8.749 33.102
29143.066 8.749 33.103
29143.432 8.749 33.103
29143.799 8.750 33.100
29144.166 8.750 33.097
29144.531 8.750 33.095
29144.896 8.749 33.094
29145.264 8.750 33.094
29145.631 8.750 33.093
29145.996 8.750 33.090
29146.361 8.751 33.087
29146.729 8.750 33.084
29147.096 8.750 33.083
29147.461 8.750 33.085
29147.826 8.751 33.086
29148.193 8.751 33.084
29148.561 8.752 33.079
29148.926 8.751 33.074
29149.291 8.750 33.072
29149.658 8.749 33.075
29150.025 8.748 33.084
29150.391 8.749 33.093
29150.756 8.750 33.098
29151.123 8.751 33.099
29151.490 8.751 33.096
29151.855 8.751 33.093
29152.221 8.751 33.094
29152.588 8.751 33.097
29152.955 8.751 33.099
29153.320 8.751 33.099
29153.686 8.752 33.096
29154.053 8.751 33.094
29154.420 8.751 33.094
29154.785 8.751 33.096
29155.150 8.751 33.098
29155.518 8.751 33.096
29155.885 8.751 33.092
29156.250 8.751 33.088
29156.615 8.749 33.087
29156.982 8.748 33.091
29157.350 8.748 33.099
29157.715 8.748 33.106
29158.080 8.749 33.108
29158.447 8.750 33.106
29158.814 8.750 33.102
29159.180 8.749 33.098
29159.545 8.749 33.098
29159.912 8.748 33.102
29160.279 8.748 33.106
29160.645 8.749 33.108
29161.010 8.750 33.109
29161.377 8.750 33.106
29161.744 8.751 33.101
29162.109 8.751 33.096
29162.475 8.750 33.093
29162.842 8.750 33.092
29163.209 8.749 33.093
29163.574 8.749 33.096
29163.939 8.750 33.099
29164.307 8.750 33.100
29164.674 8.751 33.099
29165.039 8.751 33.098
29165.404 8.751 33.097
29165.771 8.751 33.098
29166.139 8.751 33.100
29166.504 8.751 33.102
29166.869 8.751 33.104
29167.236 8.751 33.106
29167.604 8.751 33.109
29167.969 8.752 33.112
29168.334 8.752 33.115
29168.701 8.753 33.115
29169.068 8.754 33.111
29169.434 8.755 33.103
29169.799 8.755 33.094
29170.166 8.753 33.087
29170.533 8.752 33.085
29170.898 8.750 33.090
29171.264 8.749 33.099
29171.631 8.750 33.109
29171.998 8.751 33.115
29172.363 8.752 33.115
29172.729 8.752 33.112
29173.096 8.752 33.109
29173.463 8.752 33.109
29173.828 8.752 33.112
29174.193 8.753 33.115
29174.561 8.753 33.116
29174.928 8.754 33.112
29175.293 8.754 33.107
29175.658 8.754 33.103
29176.025 8.753 33.104
29176.393 8.753 33.107
29176.758 8.753 33.111
29177.123 8.753 33.113
29177.490 8.754 33.110
29177.857 8.754 33.106
29178.223 8.753 33.102
29178.588 8.752 33.100
29178.955 8.752 33.102
29179.322 8.751 33.104
29179.688 8.752 33.106
29180.053 8.752 33.105
29180.420 8.752 33.102
29180.787 8.752 33.098
29181.152 8.751 33.094
29181.518 8.750 33.094
29181.885 8.750 33.096
29182.252 8.749 33.101
29182.617 8.749 33.108
29182.982 8.750 33.114
29183.350 8.751 33.116
29183.717 8.753 33.116
29184.082 8.754 33.112
29184.447 8.754 33.108
29184.814 8.754 33.103
29185.182 8.754 33.099
29185.547 8.754 33.097
29185.912 8.754 33.097
29186.279 8.753 33.099
29186.646 8.753 33.102
29187.012 8.753 33.107
29187.377 8.753 33.110
29187.744 8.754 33.113
29188.111 8.754 33.114
29188.477 8.755 33.114
29188.842 8.755 33.113
29189.209 8.755 33.110
29189.576 8.756 33.106
29189.941 8.755 33.102
29190.307 8.755 33.100
29190.674 8.754 33.102
29191.041 8.754 33.107
29191.406 8.754 33.113
29191.771 8.756 33.115
29192.139 8.757 33.112
29192.506 8.757 33.104
29192.871 8.757 33.097
29193.236 8.756 33.094
29193.604 8.755 33.098
29193.971 8.755 33.105
29194.336 8.756 33.110
29194.701 8.757 33.111
29195.068 8.758 33.108
29195.436 8.757 33.104
29195.801 8.757 33.102
29196.166 8.756 33.105
29196.533 8.756 33.109
29196.900 8.756 33.112
29197.266 8.757 33.113
29197.631 8.757 33.112
29197.998 8.757 33.111
29198.365 8.756 33.112
29198.730 8.756 33.116
29199.096 8.756 33.120
29199.463 8.757 33.125
