* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -8,0 dBFS, at 96000 Hz
* Dated: 4.10.2019 13:27:35
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: ; 
* Measurement: nov imp bass
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
16113.647 107.592 53.785
16114.014 107.593 53.785
16114.380 107.594 53.785
16114.746 107.596 53.785
16115.112 107.597 53.785
16115.479 107.599 53.785
16115.845 107.600 53.785
16116.211 107.602 53.785
16116.577 107.603 53.785
16116.943 107.604 53.785
16117.310 107.606 53.785
16117.676 107.607 53.785
16118.042 107.609 53.785
16118.408 107.610 53.785
16118.774 107.612 53.785
16119.141 107.613 53.785
16119.507 107.614 53.785
16119.873 107.616 53.785
16120.239 107.617 53.785
16120.605 107.619 53.785
16120.972 107.620 53.785
16121.338 107.622 53.785
16121.704 107.623 53.785
16122.070 107.625 53.785
16122.437 107.626 53.785
16122.803 107.627 53.785
16123.169 107.629 53.785
16123.535 107.630 53.785
16123.901 107.632 53.785
16124.268 107.633 53.785
16124.634 107.635 53.785
16125.000 107.636 53.785
16125.366 107.637 53.785
16125.732 107.639 53.785
16126.099 107.640 53.785
16126.465 107.642 53.785
16126.831 107.643 53.785
16127.197 107.645 53.785
16127.563 107.646 53.785
16127.930 107.647 53.785
16128.296 107.649 53.785
16128.662 107.650 53.785
16129.028 107.652 53.785
16129.395 107.653 53.785
16129.761 107.655 53.785
16130.127 107.656 53.785
16130.493 107.657 53.785
16130.859 107.659 53.785
16131.226 107.660 53.785
16131.592 107.662 53.785
16131.958 107.663 53.785
16132.324 107.665 53.785
16132.690 107.666 53.785
16133.057 107.667 53.785
16133.423 107.669 53.785
16133.789 107.670 53.785
16134.155 107.672 53.785
16134.521 107.673 53.785
16134.888 107.675 53.785
16135.254 107.676 53.785
16135.620 107.678 53.785
16135.986 107.679 53.785
16136.353 107.680 53.785
16136.719 107.682 53.785
16137.085 107.683 53.785
16137.451 107.685 53.785
16137.817 107.686 53.785
16138.184 107.688 53.785
16138.550 107.689 53.785
16138.916 107.690 53.785
16139.282 107.692 53.786
16139.648 107.693 53.786
16140.015 107.695 53.786
16140.381 107.696 53.786
16140.747 107.698 53.786
16141.113 107.699 53.786
16141.479 107.700 53.786
16141.846 107.702 53.786
16142.212 107.703 53.786
16142.578 107.705 53.786
16142.944 107.706 53.786
16143.311 107.708 53.786
16143.677 107.709 53.786
16144.043 107.710 53.786
16144.409 107.712 53.786
16144.775 107.713 53.786
16145.142 107.715 53.786
16145.508 107.716 53.786
16145.874 107.718 53.786
16146.240 107.719 53.786
16146.606 107.720 53.786
16146.973 107.722 53.786
16147.339 107.723 53.786
16147.705 107.725 53.786
16148.071 107.726 53.786
16148.438 107.728 53.786
16148.804 107.729 53.786
16149.170 107.730 53.786
16149.536 107.732 53.786
16149.902 107.733 53.786
16150.269 107.735 53.786
16150.635 107.736 53.786
16151.001 107.738 53.786
16151.367 107.739 53.786
16151.733 107.741 53.786
16152.100 107.742 53.786
16152.466 107.743 53.786
16152.832 107.745 53.786
16153.198 107.746 53.786
16153.564 107.748 53.786
16153.931 107.749 53.786
16154.297 107.751 53.786
16154.663 107.752 53.786
16155.029 107.753 53.786
16155.396 107.755 53.786
16155.762 107.756 53.786
16156.128 107.758 53.786
16156.494 107.759 53.786
16156.860 107.761 53.786
16157.227 107.762 53.786
16157.593 107.763 53.786
16157.959 107.765 53.786
16158.325 107.766 53.786
16158.691 107.768 53.786
16159.058 107.769 53.786
16159.424 107.771 53.786
16159.790 107.772 53.786
16160.156 107.773 53.786
16160.522 107.775 53.786
16160.889 107.776 53.786
16161.255 107.778 53.786
16161.621 107.779 53.786
16161.987 107.781 53.786
16162.354 107.782 53.786
16162.720 107.783 53.786
16163.086 107.785 53.786
16163.452 107.786 53.786
16163.818 107.788 53.786
16164.185 107.789 53.786
16164.551 107.791 53.786
16164.917 107.792 53.786
16165.283 107.793 53.786
16165.649 107.795 53.786
16166.016 107.796 53.786
16166.382 107.798 53.786
16166.748 107.799 53.786
16167.114 107.801 53.786
16167.480 107.802 53.786
16167.847 107.803 53.786
16168.213 107.805 53.786
16168.579 107.806 53.786
16168.945 107.808 53.786
16169.312 107.809 53.786
16169.678 107.811 53.786
16170.044 107.812 53.786
16170.410 107.813 53.787
16170.776 107.815 53.787
16171.143 107.816 53.787
16171.509 107.818 53.787
16171.875 107.819 53.787
16172.241 107.821 53.787
16172.607 107.822 53.787
16172.974 107.823 53.787
16173.340 107.825 53.787
16173.706 107.826 53.787
16174.072 107.828 53.787
16174.438 107.829 53.787
16174.805 107.831 53.787
16175.171 107.832 53.787
16175.537 107.834 53.787
16175.903 107.835 53.787
16176.270 107.836 53.787
16176.636 107.838 53.787
16177.002 107.839 53.787
16177.368 107.841 53.787
16177.734 107.842 53.787
16178.101 107.844 53.787
16178.467 107.845 53.787
16178.833 107.846 53.787
16179.199 107.848 53.787
16179.565 107.849 53.787
16179.932 107.851 53.787
16180.298 107.852 53.787
16180.664 107.854 53.787
16181.030 107.855 53.787
16181.396 107.856 53.787
16181.763 107.858 53.787
16182.129 107.859 53.787
16182.495 107.861 53.787
16182.861 107.862 53.787
16183.228 107.864 53.787
16183.594 107.865 53.787
16183.960 107.866 53.787
16184.326 107.868 53.787
16184.692 107.869 53.787
16185.059 107.871 53.787
16185.425 107.872 53.787
16185.791 107.874 53.787
16186.157 107.875 53.787
16186.523 107.876 53.787
16186.890 107.878 53.787
16187.256 107.879 53.787
16187.622 107.881 53.787
16187.988 107.882 53.787
16188.354 107.884 53.787
16188.721 107.885 53.787
16189.087 107.886 53.787
16189.453 107.888 53.787
16189.819 107.889 53.787
16190.186 107.891 53.787
16190.552 107.892 53.787
16190.918 107.894 53.787
16191.284 107.895 53.787
16191.650 107.896 53.787
16192.017 107.898 53.787
16192.383 107.899 53.787
16192.749 107.901 53.787
16193.115 107.902 53.787
16193.481 107.904 53.787
16193.848 107.905 53.787
16194.214 107.906 53.787
16194.580 107.908 53.787
16194.946 107.909 53.787
16195.312 107.911 53.787
16195.679 107.912 53.787
16196.045 107.914 53.787
16196.411 107.915 53.787
16196.777 107.916 53.787
16197.144 107.918 53.787
16197.510 107.919 53.787
16197.876 107.921 53.787
16198.242 107.922 53.787
16198.608 107.924 53.787
16198.975 107.925 53.787
16199.341 107.926 53.787
16199.707 107.928 53.787
16200.073 107.929 53.787
16200.439 107.931 53.787
16200.806 107.932 53.788
16201.172 107.934 53.788
16201.538 107.935 53.788
16201.904 107.936 53.788
16202.271 107.938 53.788
16202.637 107.939 53.788
16203.003 107.941 53.788
16203.369 107.942 53.788
16203.735 107.944 53.788
16204.102 107.945 53.788
16204.468 107.946 53.788
16204.834 107.948 53.788
16205.200 107.949 53.788
16205.566 107.951 53.788
16205.933 107.952 53.788
16206.299 107.954 53.788
16206.665 107.955 53.788
16207.031 107.956 53.788
16207.397 107.958 53.788
16207.764 107.959 53.788
16208.130 107.961 53.788
16208.496 107.962 53.788
16208.862 107.964 53.788
16209.229 107.965 53.788
16209.595 107.966 53.788
16209.961 107.968 53.788
16210.327 107.969 53.788
16210.693 107.971 53.788
16211.060 107.972 53.788
16211.426 107.974 53.788
16211.792 107.975 53.788
16212.158 107.976 53.788
16212.524 107.978 53.788
16212.891 107.979 53.788
16213.257 107.981 53.788
16213.623 107.982 53.788
16213.989 107.984 53.788
16214.355 107.985 53.788
16214.722 107.986 53.788
16215.088 107.988 53.788
16215.454 107.989 53.788
16215.820 107.991 53.788
16216.187 107.992 53.788
16216.553 107.994 53.788
16216.919 107.995 53.788
16217.285 107.996 53.788
16217.651 107.998 53.788
16218.018 107.999 53.788
16218.384 108.001 53.788
16218.750 108.002 53.788
16219.116 108.004 53.788
16219.482 108.005 53.788
16219.849 108.006 53.788
16220.215 108.008 53.788
16220.581 108.009 53.788
16220.947 108.011 53.788
16221.313 108.012 53.788
16221.680 108.014 53.788
16222.046 108.015 53.788
16222.412 108.016 53.788
16222.778 108.018 53.788
16223.145 108.019 53.788
16223.511 108.021 53.788
16223.877 108.022 53.788
16224.243 108.024 53.788
16224.609 108.025 53.788
16224.976 108.026 53.788
16225.342 108.028 53.788
16225.708 108.029 53.788
16226.074 108.031 53.788
16226.440 108.032 53.788
16226.807 108.034 53.788
16227.173 108.035 53.788
16227.539 108.036 53.788
16227.905 108.038 53.788
16228.271 108.039 53.788
16228.638 108.041 53.788
16229.004 108.042 53.788
16229.370 108.044 53.788
16229.736 108.045 53.788
16230.103 108.046 53.788
16230.469 108.048 53.788
16230.835 108.049 53.789
16231.201 108.051 53.789
16231.567 108.052 53.789
16231.934 108.054 53.789
16232.300 108.055 53.789
16232.666 108.056 53.789
16233.032 108.058 53.789
16233.398 108.059 53.789
16233.765 108.061 53.789
16234.131 108.062 53.789
16234.497 108.064 53.789
16234.863 108.065 53.789
16235.229 108.066 53.789
16235.596 108.068 53.789
16235.962 108.069 53.789
16236.328 108.071 53.789
16236.694 108.072 53.789
16237.061 108.074 53.789
16237.427 108.075 53.789
16237.793 108.076 53.789
16238.159 108.078 53.789
16238.525 108.079 53.789
16238.892 108.081 53.789
16239.258 108.082 53.789
16239.624 108.084 53.789
16239.990 108.085 53.789
16240.356 108.086 53.789
16240.723 108.088 53.789
16241.089 108.089 53.789
16241.455 108.091 53.789
16241.821 108.092 53.789
16242.188 108.094 53.789
16242.554 108.095 53.789
16242.920 108.096 53.789
16243.286 108.098 53.789
16243.652 108.099 53.789
16244.019 108.101 53.789
16244.385 108.102 53.789
16244.751 108.104 53.789
16245.117 108.105 53.789
16245.483 108.106 53.789
16245.850 108.108 53.789
16246.216 108.109 53.789
16246.582 108.111 53.789
16246.948 108.112 53.789
16247.314 108.114 53.789
16247.681 108.115 53.789
16248.047 108.116 53.789
16248.413 108.118 53.789
16248.779 108.119 53.789
16249.146 108.121 53.789
16249.512 108.122 53.789
16249.878 108.124 53.789
16250.244 108.125 53.789
16250.610 108.126 53.789
16250.977 108.128 53.789
16251.343 108.129 53.789
16251.709 108.131 53.789
16252.075 108.132 53.789
16252.441 108.134 53.789
16252.808 108.135 53.789
16253.174 108.136 53.789
16253.540 108.138 53.789
16253.906 108.139 53.789
16254.272 108.141 53.789
16254.639 108.142 53.789
16255.005 108.144 53.789
16255.371 108.145 53.789
16255.737 108.146 53.789
16256.104 108.148 53.789
16256.470 108.149 53.789
16256.836 108.151 53.789
16257.202 108.152 53.789
16257.568 108.154 53.789
16257.935 108.155 53.789
16258.301 108.156 53.789
16258.667 108.158 53.789
16259.033 108.159 53.789
16259.399 108.161 53.789
16259.766 108.162 53.789
16260.132 108.163 53.790
16260.498 108.165 53.790
16260.864 108.166 53.790
16261.230 108.168 53.790
16261.597 108.169 53.790
16261.963 108.171 53.790
16262.329 108.172 53.790
16262.695 108.173 53.790
16263.062 108.175 53.790
16263.428 108.176 53.790
16263.794 108.178 53.790
16264.160 108.179 53.790
16264.526 108.181 53.790
16264.893 108.182 53.790
16265.259 108.183 53.790
16265.625 108.185 53.790
16265.991 108.186 53.790
16266.357 108.188 53.790
16266.724 108.189 53.790
16267.090 108.191 53.790
16267.456 108.192 53.790
16267.822 108.193 53.790
16268.188 108.195 53.790
16268.555 108.196 53.790
16268.921 108.198 53.790
16269.287 108.199 53.790
16269.653 108.201 53.790
16270.020 108.202 53.790
16270.386 108.203 53.790
16270.752 108.205 53.790
16271.118 108.206 53.790
16271.484 108.208 53.790
16271.851 108.209 53.790
16272.217 108.211 53.790
16272.583 108.212 53.790
16272.949 108.213 53.790
16273.315 108.215 53.790
16273.682 108.216 53.790
16274.048 108.218 53.790
16274.414 108.219 53.790
16274.780 108.221 53.790
16275.146 108.222 53.790
16275.513 108.223 53.790
16275.879 108.225 53.790
16276.245 108.226 53.790
16276.611 108.228 53.790
16276.978 108.229 53.790
16277.344 108.231 53.790
16277.710 108.232 53.790
16278.076 108.233 53.790
16278.442 108.235 53.790
16278.809 108.236 53.790
16279.175 108.238 53.790
16279.541 108.239 53.790
16279.907 108.241 53.790
16280.273 108.242 53.790
16280.640 108.243 53.790
16281.006 108.245 53.790
16281.372 108.246 53.790
16281.738 108.248 53.790
16282.104 108.249 53.790
16282.471 108.251 53.790
16282.837 108.252 53.790
16283.203 108.253 53.790
16283.569 108.255 53.790
16283.936 108.256 53.790
16284.302 108.258 53.790
16284.668 108.259 53.790
16285.034 108.260 53.790
16285.400 108.262 53.790
16285.767 108.263 53.790
16286.133 108.265 53.790
16286.499 108.266 53.790
16286.865 108.268 53.790
16287.231 108.269 53.790
16287.598 108.270 53.790
16287.964 108.272 53.790
16288.330 108.273 53.790
16288.696 108.275 53.790
16289.062 108.276 53.791
16289.429 108.278 53.791
16289.795 108.279 53.791
16290.161 108.280 53.791
16290.527 108.282 53.791
16290.894 108.283 53.791
16291.260 108.285 53.791
16291.626 108.286 53.791
16291.992 108.288 53.791
16292.358 108.289 53.791
16292.725 108.290 53.791
16293.091 108.292 53.791
16293.457 108.293 53.791
16293.823 108.295 53.791
16294.189 108.296 53.791
16294.556 108.298 53.791
16294.922 108.299 53.791
16295.288 108.300 53.791
16295.654 108.302 53.791
16296.021 108.303 53.791
16296.387 108.305 53.791
16296.753 108.306 53.791
16297.119 108.308 53.791
16297.485 108.309 53.791
16297.852 108.310 53.791
16298.218 108.312 53.791
16298.584 108.313 53.791
16298.950 108.315 53.791
16299.316 108.316 53.791
16299.683 108.318 53.791
16300.049 108.319 53.791
16300.415 108.320 53.791
16300.781 108.322 53.791
16301.147 108.323 53.791
16301.514 108.325 53.791
16301.880 108.326 53.791
16302.246 108.327 53.791
16302.612 108.329 53.791
16302.979 108.330 53.791
16303.345 108.332 53.791
16303.711 108.333 53.791
16304.077 108.335 53.791
16304.443 108.336 53.791
16304.810 108.337 53.791
16305.176 108.339 53.791
16305.542 108.340 53.791
16305.908 108.342 53.791
16306.274 108.343 53.791
16306.641 108.345 53.791
16307.007 108.346 53.791
16307.373 108.347 53.791
16307.739 108.349 53.791
16308.105 108.350 53.791
16308.472 108.352 53.791
16308.838 108.353 53.791
16309.204 108.355 53.791
16309.570 108.356 53.791
16309.937 108.357 53.791
16310.303 108.359 53.791
16310.669 108.360 53.791
16311.035 108.362 53.791
16311.401 108.363 53.791
16311.768 108.365 53.791
16312.134 108.366 53.791
16312.500 108.367 53.791
16312.866 108.369 53.791
16313.232 108.370 53.791
16313.599 108.372 53.791
16313.965 108.373 53.791
16314.331 108.375 53.791
16314.697 108.376 53.791
16315.063 108.377 53.791
16315.430 108.379 53.791
16315.796 108.380 53.791
16316.162 108.382 53.791
16316.528 108.383 53.791
16316.895 108.384 53.791
16317.261 108.386 53.792
16317.627 108.387 53.792
16317.993 108.389 53.792
16318.359 108.390 53.792
16318.726 108.392 53.792
16319.092 108.393 53.792
16319.458 108.394 53.792
16319.824 108.396 53.792
16320.190 108.397 53.792
16320.557 108.399 53.792
16320.923 108.400 53.792
16321.289 108.402 53.792
16321.655 108.403 53.792
16322.021 108.404 53.792
16322.388 108.406 53.792
16322.754 108.407 53.792
16323.120 108.409 53.792
16323.486 108.410 53.792
16323.853 108.412 53.792
16324.219 108.413 53.792
16324.585 108.414 53.792
16324.951 108.416 53.792
16325.317 108.417 53.792
16325.684 108.419 53.792
16326.050 108.420 53.792
16326.416 108.422 53.792
16326.782 108.423 53.792
16327.148 108.424 53.792
16327.515 108.426 53.792
16327.881 108.427 53.792
16328.247 108.429 53.792
16328.613 108.430 53.792
16328.979 108.431 53.792
16329.346 108.433 53.792
16329.712 108.434 53.792
16330.078 108.436 53.792
16330.444 108.437 53.792
16330.811 108.439 53.792
16331.177 108.440 53.792
16331.543 108.441 53.792
16331.909 108.443 53.792
16332.275 108.444 53.792
16332.642 108.446 53.792
16333.008 108.447 53.792
16333.374 108.449 53.792
16333.740 108.450 53.792
16334.106 108.451 53.792
16334.473 108.453 53.792
16334.839 108.454 53.792
16335.205 108.456 53.792
16335.571 108.457 53.792
16335.938 108.459 53.792
16336.304 108.460 53.792
16336.670 108.461 53.792
16337.036 108.463 53.792
16337.402 108.464 53.792
16337.769 108.466 53.792
16338.135 108.467 53.792
16338.501 108.469 53.792
16338.867 108.470 53.792
16339.233 108.471 53.792
16339.600 108.473 53.792
16339.966 108.474 53.792
16340.332 108.476 53.792
16340.698 108.477 53.792
16341.064 108.478 53.792
16341.431 108.480 53.792
16341.797 108.481 53.792
16342.163 108.483 53.792
16342.529 108.484 53.792
16342.896 108.486 53.792
16343.262 108.487 53.792
16343.628 108.488 53.792
16343.994 108.490 53.792
16344.360 108.491 53.792
16344.727 108.493 53.792
16345.093 108.494 53.792
16345.459 108.496 53.793
16345.825 108.497 53.793
16346.191 108.498 53.793
16346.558 108.500 53.793
16346.924 108.501 53.793
16347.290 108.503 53.793
16347.656 108.504 53.793
16348.022 108.506 53.793
16348.389 108.507 53.793
16348.755 108.508 53.793
16349.121 108.510 53.793
16349.487 108.511 53.793
16349.854 108.513 53.793
16350.220 108.514 53.793
16350.586 108.515 53.793
16350.952 108.517 53.793
16351.318 108.518 53.793
16351.685 108.520 53.793
16352.051 108.521 53.793
16352.417 108.523 53.793
16352.783 108.524 53.793
16353.149 108.525 53.793
16353.516 108.527 53.793
16353.882 108.528 53.793
16354.248 108.530 53.793
16354.614 108.531 53.793
16354.980 108.533 53.793
16355.347 108.534 53.793
16355.713 108.535 53.793
16356.079 108.537 53.793
16356.445 108.538 53.793
16356.812 108.540 53.793
16357.178 108.541 53.793
16357.544 108.543 53.793
16357.910 108.544 53.793
16358.276 108.545 53.793
16358.643 108.547 53.793
16359.009 108.548 53.793
16359.375 108.550 53.793
16359.741 108.551 53.793
16360.107 108.552 53.793
